,title,link,description,pubDate,realDate
90,'무안참사' 제주항공 어떤 회사...김해공항에서도 방콕 운항,https://n.news.naver.com/mnews/article/658/0000092646?sid=101,"Boeing 737 Max 8 2대, Boeing 737-800 37대, Boeing 737-800F 2대다. 이번에 사고가 난 항공기는 Boeing 737-800이다. 국내여객은 8개 노선, 국제여객 38개 노선에서 운항 중이다. 국제노선은 대부분 아시아-태평양지역이다.... ",2024-12,2024-12-29
91,Explainer: Embankment bearing brunt of blame in Jeju Air crash,https://n.news.naver.com/mnews/article/640/0000063706?sid=101,"National Transportation Safety Board and Boeing, the manufacturer of the 737-800 at the center... against Boeing over the 737 Max that crashed in Ethiopia in 2019, killing 157 people. &quot;This plane... ",2024-12,2024-12-31
92,"Jeju Air victims' funerals see delays amid complicated identifications, o...",https://n.news.naver.com/mnews/article/640/0000063712?sid=102,"On Sunday morning, Jeju Air’s Boeing 737-800 collided with a concrete embankment at Muan... the Boeing 737-800. The inspections, covering Jeju Air, Jin Air, T’way, Eastar Jet, Air Incheon and... ",2024-12,2024-12-31
93,Search for cause underway the day after air disaster,https://n.news.naver.com/mnews/article/044/0000265047?sid=104,"Seoul to inspect all Boeing 737-800 planes Family members of a victim of the Jeju Air plane... all Boeing 737-800 model airplanes operated by six South Korean air carriers, in response to the... ",2024-12,2024-12-30
94,제주항공 참사 동일기종 전수 특별점검..국내 101대 운항중,http://www.breaknews.com/1081957,"all Boeing 737-800 aircraft involved in the Jeju Air passenger plane accident at Muan International Airport.... the Boeing 737-800 aircraft.&quot; The Boeing 737-800 aircraft was launched in 1997 and has sold over 5,000 units... ",2024-12,2024-12-30
95,"South Korea plane crash kills 179, aircraft flew 13 times in 48 hours bef...",https://n.news.naver.com/mnews/article/023/0003879359?sid=104,"Boeing 737-800′s intensive use raises questions over aircraft fatigue The Jeju Air passenger... The aircraft was a Boeing 737-800, manufactured in September 2009, primarily used for short- to... ",2024-12,2024-12-30
96,El misterio de los últimos 4 minutos del vuelo que se impactó en Corea ...,https://www.nytimes.com/es/2024/12/31/espanol/mundo/minutos-finales-vuelo-corea-del-sur.html?partner=naver,Videos del Boeing 737-800 que llegó al aeropuerto mostraban cómo se deslizaba por la pista sin... aviones Boeing 737-800 operados por las compañías aéreas del país. Hicieron esta... ,2024-12,2024-12-31
97,What to Know About South Korea’s Worst Plane Crash in Decades,https://www.nytimes.com/2024/12/29/world/asia/what-to-know-south-korea-plane-crash.html?partner=naver,"All but two of the people on board the plane, a Boeing 737-800 operated by Jeju Air, were... The Boeing 737-800 has a strong safety record. The Jeju Air plane that crashed was a Boeing 737-800, a... ",2024-12,2024-12-29
98,Lo que sabemos sobre la peor tragedia aérea de Corea del Sur en décadas,https://www.nytimes.com/es/2024/12/29/espanol/mundo/corea-sur-accidente-avion.html?partner=naver,"un Boeing 737-800 operado por Jeju Air. El avión, con el número de vuelo 7C2216, había... El Boeing 737-800 tiene un sólido historial de seguridad El avión de Jeju Air que se estrelló era... ",2024-12,2024-12-30
99,Yonhap News Summary,https://n.news.naver.com/mnews/article/001/0015134522?sid=104,"investigators, Boeing officials join on-site probe of Jeju Air crash in Muan SEOUL -- A team of investigators from the U.S. government and aircraft manufacturer Boeing Co. have arrived at the... ",2024-12,2024-12-31
100,"43 Years Ago, a Plane Crash on the Potomac Left 78 People Dead",https://www.nytimes.com/2025/01/30/us/potomac-plane-crash-1980s.html?partner=naver,"A Boeing 737 crashed into a bridge over the river on Jan. 13, 1982, just after taking off from... The Boeing 737 reached an altitude of 350 feet before hitting the 14th Street Bridge. Only five... ",2025-01,2025-01-30
101,Bird Strike Theory Challenged as Experts Unravel Cause of South Korea’s...,https://www.econotimes.com/Bird-Strike-Theory-Challenged-as-Experts-Unravel-Cause-of-South-Koreas-Worst-Plane-Crash-1698061,"There were many unanswered concerns surrounding the twin-engine Boeing 737-800, including when... &quot;It's a lot of guessing games at this stage.&quot; Per Investing.com, the captain of the Boeing 737... ",2025-01,2025-01-29
102,Fatal South Korean Plane Crash Highlights Growing Risks of Bird Strikes a...,https://www.econotimes.com/Fatal-South-Korean-Plane-Crash-Highlights-Growing-Risks-of-Bird-Strikes-and-Urgent-Need-for-Enhanced-Safety-Measures-1698184,"The devastating crash of a Jeju Air Boeing 737-800 in South Korea, which claimed the lives of... South Korean authorities are conducting a comprehensive inspection of all 101 Boeing 737-800... ",2025-01,2025-01-29
103,Decoding black box from Korea’s crashed airplane,https://n.news.naver.com/mnews/article/044/0000265608?sid=104,The flight data recorder retrieved from Jeju Air's Boeing 737-800 airplane that crashed at Muan... Air Boeing 737-800 crash that killed 179 passengers and crew at Muan International Airport in... ,2025-01,2025-01-15
104,FAA Boeing,https://n.news.naver.com/mnews/article/077/0006475120?sid=104,"FILE - This photo released by the National Transportation Safety Board shows the door plug that fell from Alaska Airlines Flight 1282 on Jan. 8, 2024, in Portland, Ore. (National Transportation... ",2025-01,2025-01-03
105,South Korea's 'Deadliest' Plane Crash Leaves 179 Dead and Sends Shockwave...,https://www.econotimes.com/South-Koreas-Deadliest-Plane-Crash-Leaves-179-Dead-and-Sends-Shockwaves-Through-Global-Aviation-Community-1698036,"This devastating incident, which involved a Jeju Air Boeing 737-800, has sparked a wave of... The Tragic Details of the Crash Flight 7C2216, a Boeing 737-800 operated by Jeju Air, was on a... ",2025-01,2025-01-29
106,Four Major Aviation Incidents Shake the Skies This Christmas Season,https://www.econotimes.com/Four-Major-Aviation-Incidents-Shake-the-Skies-This-Christmas-Season-1698034,"Jeju Air Flight Crashes in South Korea On December 29, Jeju Air Flight 7C2216, a Boeing 737-800... Airlines Boeing 737-800, bound for Amsterdam, was forced to make an emergency landing at Oslo... ",2025-01,2025-01-29
107,Wall Street Tumbles with Dow Plunging 505 Points as Nasdaq Locks Longest ...,https://www.econotimes.com/Wall-Street-Tumbles-with-Dow-Plunging-505-Points-as-Nasdaq-Locks-Longest-Winning-Streak-Since-2021-1698117,"Boeing Stock Declines After Tragic Crash Boeing stock dropped almost 4% following Sunday's tragic crash-landing of a passenger airliner at South Korea's Muan International Airport, which killed... ",2025-01,2025-01-29
108,Transportation Hearing Will Focus on Aviation Safety and Infrastructure,https://www.nytimes.com/2025/01/15/us/politics/trump-transportation-secretary-sean-duffy-hearing.html?partner=naver,"Duffy was questioned on a range of topics, from the continuing oversight of Boeing to whether... Duffy also fielded questions about restoring the public’s trust in Boeing. During Mr. Trump’s... ",2025-01,2025-01-15
109,What to Know About Plane Maintenance After the South Korean Crash,https://www.nytimes.com/2025/01/17/business/plane-maintenance-south-korean-crash.html?partner=naver,"a Boeing 737-800 that was about 15 years old, had no history of accidents. While there is no... like Boeing and Airbus, or to third parties. Small carriers, especially, depend on the practice.... ",2025-01,2025-01-17
110,"에어프레미아, 실시간 난기류 대응 가능해진다",https://www.job-post.co.kr/news/articleView.html?idxno=130447,"에어프레미아 항공기(Boeing 787-9) /출처: 에어프레미아 에어프레미아가 오는 3월 1일부터 국제항공운송협회(IATA)의 난기류 인식 플랫폼(ITA, IATA Turbulence Aware)을 도입한다고 24일 밝혔다. 해당 플랫폼은 전 세계 25개... ",2025-02,2025-02-27
111,"티웨이항공, B737-8 예비 엔진 추가 도입... 안전성 강화",http://www.kdfnews.com/news/articleView.html?idxno=150036,이번에 도입된 엔진의 명칭은 'LEAP-1B27'로 미국 제너럴 일렉트릭(GE)과 프랑스 사프란 에어크래프트 엔진의 합작사인 CFM 인터네셔널에서 제작한 BOEING 737-8 전용 엔진이다. 티웨이항공 BOEING 737-8 항공기.... ,2025-02,2025-02-15
112,"티웨이항공, 안전운항 최우선 투자… 보잉 737-8 스페어 엔진 구매",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065585572497726,▲티웨이항공 BOEING 737-8 항공기 이번에 도입된 엔진의 명칭은 ‘LEAP-1B27’로 미국 제너럴 일렉트릭(GE)과 프랑스 사프란 에어크래프트 엔진의 합작사인 CFM 인터네셔널에서 제작한 BOEING 737-8 전용 엔진이다.... ,2025-02,2025-02-14
113,"티웨이항공(TW), 안전운항 최우선 투자 이어간다.. ' B737-8 예비 엔진 추...",https://www.discoverynews.kr/news/articleView.html?idxno=1057978,티웨이항공 BOEING 737-8 항공기 [사진=티웨이항공]  티웨이항공이 안전 투자 확대의 일환으로 항공기 예비... 제작한 BOEING 737-8 전용 엔진이다. 티웨이항공은 이번 예비 엔진 도입을 통해 향후 BOEING 737-8 기재 확대에... ,2025-02,2025-02-14
114,ITALY EMERGENCY INCIDENTS,https://n.news.naver.com/mnews/article/091/0009843346?sid=104,"America Airlines flight AA292 diverted to Rome over alleged bomb threat America Airlines flight AA292, a Boeing 787-9 Dreamliner, sits on the tarmac at Leonardo Da Vinci airport in Fiumicino... ",2025-02,2025-02-24
115,A Frustrated Trump Wants His New Air Force One Planes Pronto,https://www.nytimes.com/2025/02/19/us/politics/trump-musk-air-force-one-boeing.html?partner=naver,"prod Boeing to move faster, including relaxing security clearance standards for some who work on... and Boeing, the people said. Mr. Trump regards Boeing as almost a lost cause, according to... ",2025-02,2025-02-20
116,Trump Administration Requests Update on Boeing’s Safety and Quality Imp...,https://www.nytimes.com/2025/02/13/us/politics/sean-duffy-boeing.html?partner=naver,"of Boeing, the nation’s largest plane maker, to come to Washington and update him on the... visit Boeing “to evaluate firsthand the measures being implemented to ensure its planes meet the... ",2025-02,2025-02-14
117,ITALY EMERGENCY INCIDENTS,https://n.news.naver.com/mnews/article/091/0009843056?sid=104,"America Airlines flight AA292 diverted to Rome over alleged bomb threat America Airlines flight AA292, a Boeing 787-9 Dreamliner, sits on the tarmac at Leonardo Da Vinci airport in Fiumicino... ",2025-02,2025-02-24
118,Boeing’s Chief Aerospace Safety Officer Mike Delaney to Retire in 2025,https://www.econotimes.com/Boeings-Chief-Aerospace-Safety-Officer-Mike-Delaney-to-Retire-in-2025-1702770,Boeing (NYSE: BA) announced that Chief Aerospace Safety Officer Mike Delaney will retire later... Boeing CEO Kelly Ortberg informed employees that Delaney’s departure marks a pivotal shift as... ,2025-02,2025-02-23
119,Asiana Airlines to Sell Cargo Business to Air Incheon Amid Merger with Ko...,https://www.businesskorea.co.kr/news/articleView.html?idxno=236165,"The sale, valued at 470 billion won, involves the transfer of 11 cargo aircraft, including ten Boeing 747s and one Boeing 767, along with approximately 800 employees. Asiana Airlines plans to... ",2025-02,2025-02-25
120,"대한항공, 글로벌 항공제작업체들과 항공기 적시 공급 위한 협력 강화 ...",https://www.discoverynews.kr/news/articleView.html?idxno=1060349,[사진=대한항공]  대한항공이 글로벌 항공제작사 보잉(Boeing)과 세계 최대 항공기 엔진 제작업체 GE에어로스페이스(GE Aerospace)와의 협력을 강화한다. 글로벌 항공기 공급망 문제에 대비하고 적시에 차세대... ,2025-03,2025-03-23
121,"대한항공, 美 보잉·GE와 48조원 규모 협력... '항공기·엔진 선제 도입...",http://www.biztribune.co.kr/news/articleView.html?idxno=331358,보잉(Boeing)과 세계 최대 항공기 엔진 제작업체 GE에어로스페이스(GE Aerospace)와의 협력을 강화한다. 글로벌 항공기 공급망 문제에 대비하고 적시에 차세대 기단을 도입하기 위해서다. 대한항공은 21일(현지시간)... ,2025-03,2025-03-23
122,"대한항공 조원태 회장, 글로벌 항공제작사와 협력 강화",http://www.segyebiz.com/newsView/20250323502966?OutUrl=naver,대한항공이 글로벌 항공제작사 보잉(Boeing)과 세계 최대 항공기 엔진 제작업체 GE에어로스페이스(GE Aerospace)와의 협력을 강화한다. 글로벌 항공기 공급망 문제에 대비하고 적시에 차세대 기단을 도입하기... ,2025-03,2025-03-23
123,"안덕근 &quot;대한항공, 美 항공업계와 48조 규모 계약…한미 교류 물꼬&quot;",https://n.news.naver.com/mnews/article/421/0008145024?sid=101,"서명식에는 하워드 러트닉 미 상무장관, 조원태 한진그룹 회장, 켈리 오트버그 보잉 사장 겸 CEO(Boeing Kelly Ortberg President&amp;CEO), 러셀 스톡스 GE 에어로스페이스 사장 겸 CEO(Aerospace Russell Stokes President&amp;CEO)가 참석했다.... ",2025-03,2025-03-21
124,Elon Musk Is Corrupting More Than Just Government,https://www.nytimes.com/2025/03/21/opinion/silicon-valley-musk-trump.html?partner=naver,today’s dynamic aerospace company becomes tomorrow’s Boeing. A culture of risk taking and innovative product design is less valuable than knowing where to donate money when it comes to... ,2025-03,2025-03-21
125,"대한항공, 美 보잉·GE서 총 48조원 항공기·엔진 선제 도입",http://www.paxetv.com/news/articleView.html?idxno=226889,[사진=대한항공] 대한항공이 글로벌 항공제작사 보잉(Boeing)과 세계 최대 항공기 엔진 제작업체 GE에어로스페이스(GE Aerospace)와의 협력을 강화한다고 22일 밝혔다. 이번 협력에 대해 대한항공은 글로벌 항공기... ,2025-03,2025-03-22
